# source time function
# time function type  : 1
# amplification factor:  1.00000E+10
# DT                  :  5.00000E-05
# t0                  :  1.20000E-01
# time shift          :  0.00000E+00
# format
#time  #used_STF  #initial_source_function_value
  0.323150009      -0.00000000      -0.0000000000000000     
  0.323199987      -0.00000000      -0.0000000000000000     
  0.323249996      -0.00000000      -0.0000000000000000     
  0.323300004      -0.00000000      -0.0000000000000000     
  0.323350012      -0.00000000      -0.0000000000000000     
  0.323399991      -0.00000000      -0.0000000000000000     
  0.323449999      -0.00000000      -0.0000000000000000     
  0.323500007      -0.00000000      -0.0000000000000000     
  0.323549986      -0.00000000      -0.0000000000000000     
  0.323599994      -0.00000000      -0.0000000000000000     
  0.323650002      -0.00000000      -0.0000000000000000     
  0.323700011      -0.00000000      -0.0000000000000000     
  0.323749989      -0.00000000      -0.0000000000000000     
  0.323799998      -0.00000000      -0.0000000000000000     
  0.323850006      -0.00000000      -0.0000000000000000     
  0.323900014      -0.00000000      -0.0000000000000000     
  0.323949993      -0.00000000      -0.0000000000000000     
  0.324000001      -0.00000000      -0.0000000000000000     
  0.324050009      -0.00000000      -0.0000000000000000     
  0.324099988      -0.00000000      -0.0000000000000000     
  0.324149996      -0.00000000      -0.0000000000000000     
  0.324200004      -0.00000000      -0.0000000000000000     
  0.324250013      -0.00000000      -0.0000000000000000     
  0.324299991      -0.00000000      -0.0000000000000000     
  0.324349999      -0.00000000      -0.0000000000000000     
  0.324400008      -0.00000000      -0.0000000000000000     
  0.324449986      -0.00000000      -0.0000000000000000     
  0.324499995      -0.00000000      -0.0000000000000000     
  0.324550003      -0.00000000      -0.0000000000000000     
  0.324600011      -0.00000000      -0.0000000000000000     
  0.324649990      -0.00000000      -0.0000000000000000     
  0.324699998      -0.00000000      -0.0000000000000000     
  0.324750006      -0.00000000      -0.0000000000000000     
  0.324800014      -0.00000000      -0.0000000000000000     
  0.324849993      -0.00000000      -0.0000000000000000     
  0.324900001      -0.00000000      -0.0000000000000000     
  0.324950010      -0.00000000      -0.0000000000000000     
  0.324999988      -0.00000000      -0.0000000000000000     
  0.325049996      -0.00000000      -0.0000000000000000     
  0.325100005      -0.00000000      -0.0000000000000000     
  0.325150013      -0.00000000      -0.0000000000000000     
  0.325199991      -0.00000000      -0.0000000000000000     
  0.325250000      -0.00000000      -0.0000000000000000     
  0.325300008      -0.00000000      -0.0000000000000000     
  0.325349987      -0.00000000      -0.0000000000000000     
  0.325399995      -0.00000000      -0.0000000000000000     
  0.325450003      -0.00000000      -0.0000000000000000     
  0.325500011      -0.00000000      -0.0000000000000000     
  0.325549990      -0.00000000      -0.0000000000000000     
  0.325599998      -0.00000000      -0.0000000000000000     
  0.325650007      -0.00000000      -0.0000000000000000     
  0.325700015      -0.00000000      -0.0000000000000000     
  0.325749993      -0.00000000      -0.0000000000000000     
  0.325800002      -0.00000000      -0.0000000000000000     
  0.325850010      -0.00000000      -0.0000000000000000     
  0.325899988      -0.00000000      -0.0000000000000000     
  0.325949997      -0.00000000      -0.0000000000000000     
  0.326000005      -0.00000000      -0.0000000000000000     
  0.326050013      -0.00000000      -0.0000000000000000     
  0.326099992      -0.00000000      -0.0000000000000000     
  0.326150000      -0.00000000      -0.0000000000000000     
  0.326200008      -0.00000000      -0.0000000000000000     
  0.326249987      -0.00000000      -0.0000000000000000     
  0.326299995      -0.00000000      -0.0000000000000000     
  0.326350003      -0.00000000      -0.0000000000000000     
  0.326400012      -0.00000000      -0.0000000000000000     
  0.326449990      -0.00000000      -0.0000000000000000     
  0.326499999      -0.00000000      -0.0000000000000000     
  0.326550007      -0.00000000      -0.0000000000000000     
  0.326599985      -0.00000000      -0.0000000000000000     
  0.326649994      -0.00000000      -0.0000000000000000     
  0.326700002      -0.00000000      -0.0000000000000000     
  0.326750010      -0.00000000      -0.0000000000000000     
  0.326799989      -0.00000000      -0.0000000000000000     
  0.326849997      -0.00000000      -0.0000000000000000     
  0.326900005      -0.00000000      -0.0000000000000000     
  0.326950014      -0.00000000      -0.0000000000000000     
  0.326999992      -0.00000000      -0.0000000000000000     
  0.327050000      -0.00000000      -0.0000000000000000     
  0.327100009      -0.00000000      -0.0000000000000000     
  0.327149987      -0.00000000      -0.0000000000000000     
  0.327199996      -0.00000000      -0.0000000000000000     
  0.327250004      -0.00000000      -0.0000000000000000     
  0.327300012      -0.00000000      -0.0000000000000000     
  0.327349991      -0.00000000      -0.0000000000000000     
  0.327399999      -0.00000000      -0.0000000000000000     
  0.327450007      -0.00000000      -0.0000000000000000     
  0.327499986      -0.00000000      -0.0000000000000000     
  0.327549994      -0.00000000      -0.0000000000000000     
  0.327600002      -0.00000000      -0.0000000000000000     
  0.327650011      -0.00000000      -0.0000000000000000     
  0.327699989      -0.00000000      -0.0000000000000000     
  0.327749997      -0.00000000      -0.0000000000000000     
  0.327800006      -0.00000000      -0.0000000000000000     
  0.327850014      -0.00000000      -0.0000000000000000     
  0.327899992      -0.00000000      -0.0000000000000000     
  0.327950001      -0.00000000      -0.0000000000000000     
  0.328000009      -0.00000000      -0.0000000000000000     
  0.328049988      -0.00000000      -0.0000000000000000     
  0.328099996      -0.00000000      -0.0000000000000000     
  0.328150004      -0.00000000      -0.0000000000000000     
  0.328200012      -0.00000000      -0.0000000000000000     
  0.328249991      -0.00000000      -0.0000000000000000     
  0.328299999      -0.00000000      -0.0000000000000000     
  0.328350008      -0.00000000      -0.0000000000000000     
  0.328399986      -0.00000000      -0.0000000000000000     
  0.328449994      -0.00000000      -0.0000000000000000     
  0.328500003      -0.00000000      -0.0000000000000000     
  0.328550011      -0.00000000      -0.0000000000000000     
  0.328599989      -0.00000000      -0.0000000000000000     
  0.328649998      -0.00000000      -0.0000000000000000     
  0.328700006      -0.00000000      -0.0000000000000000     
  0.328750014      -0.00000000      -0.0000000000000000     
  0.328799993      -0.00000000      -0.0000000000000000     
  0.328850001      -0.00000000      -0.0000000000000000     
  0.328900009      -0.00000000      -0.0000000000000000     
  0.328949988      -0.00000000      -0.0000000000000000     
  0.328999996      -0.00000000      -0.0000000000000000     
  0.329050004      -0.00000000      -0.0000000000000000     
  0.329100013      -0.00000000      -0.0000000000000000     
  0.329149991      -0.00000000      -0.0000000000000000     
  0.329200000      -0.00000000      -0.0000000000000000     
  0.329250008      -0.00000000      -0.0000000000000000     
  0.329299986      -0.00000000      -0.0000000000000000     
  0.329349995      -0.00000000      -0.0000000000000000     
  0.329400003      -0.00000000      -0.0000000000000000     
  0.329450011      -0.00000000      -0.0000000000000000     
  0.329499990      -0.00000000      -0.0000000000000000     
  0.329549998      -0.00000000      -0.0000000000000000     
  0.329600006      -0.00000000      -0.0000000000000000     
  0.329650015      -0.00000000      -0.0000000000000000     
  0.329699993      -0.00000000      -0.0000000000000000     
  0.329750001      -0.00000000      -0.0000000000000000     
  0.329800010      -0.00000000      -0.0000000000000000     
  0.329849988      -0.00000000      -0.0000000000000000     
  0.329899997      -0.00000000      -0.0000000000000000     
  0.329950005      -0.00000000      -0.0000000000000000     
  0.330000013      -0.00000000      -0.0000000000000000     
  0.330049992      -0.00000000      -0.0000000000000000     
  0.330100000      -0.00000000      -0.0000000000000000     
  0.330150008      -0.00000000      -0.0000000000000000     
  0.330199987      -0.00000000      -0.0000000000000000     
  0.330249995      -0.00000000      -0.0000000000000000     
  0.330300003      -0.00000000      -0.0000000000000000     
  0.330350012      -0.00000000      -0.0000000000000000     
  0.330399990      -0.00000000      -0.0000000000000000     
  0.330449998      -0.00000000      -0.0000000000000000     
  0.330500007      -0.00000000      -0.0000000000000000     
  0.330549985      -0.00000000      -0.0000000000000000     
  0.330599993      -0.00000000      -0.0000000000000000     
  0.330650002      -0.00000000      -0.0000000000000000     
  0.330700010      -0.00000000      -0.0000000000000000     
  0.330749989      -0.00000000      -0.0000000000000000     
  0.330799997      -0.00000000      -0.0000000000000000     
  0.330850005      -0.00000000      -0.0000000000000000     
  0.330900013      -0.00000000      -0.0000000000000000     
  0.330949992      -0.00000000      -0.0000000000000000     
  0.331000000      -0.00000000      -0.0000000000000000     
  0.331050009      -0.00000000      -0.0000000000000000     
  0.331099987      -0.00000000      -0.0000000000000000     
  0.331149995      -0.00000000      -0.0000000000000000     
  0.331200004      -0.00000000      -0.0000000000000000     
  0.331250012      -0.00000000      -0.0000000000000000     
  0.331299990      -0.00000000      -0.0000000000000000     
  0.331349999      -0.00000000      -0.0000000000000000     
  0.331400007      -0.00000000      -0.0000000000000000     
  0.331449986      -0.00000000      -0.0000000000000000     
  0.331499994      -0.00000000      -0.0000000000000000     
  0.331550002      -0.00000000      -0.0000000000000000     
  0.331600010      -0.00000000      -0.0000000000000000     
  0.331649989      -0.00000000      -0.0000000000000000     
  0.331699997      -0.00000000      -0.0000000000000000     
  0.331750005      -0.00000000      -0.0000000000000000     
  0.331800014      -0.00000000      -0.0000000000000000     
  0.331849992      -0.00000000      -0.0000000000000000     
  0.331900001      -0.00000000      -0.0000000000000000     
  0.331950009      -0.00000000      -0.0000000000000000     
  0.331999987      -0.00000000      -0.0000000000000000     
  0.332049996      -0.00000000      -0.0000000000000000     
  0.332100004      -0.00000000      -0.0000000000000000     
  0.332150012      -0.00000000      -0.0000000000000000     
  0.332199991      -0.00000000      -0.0000000000000000     
